;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse
;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse
;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet
;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet
;CO;CO;Hr;NO;NO;NO2;NO2;NOx;O3;O3;p;PM10;RainDur;SO2;SO2;StrGlo;T;WD;WVv
;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle 
;Umrechnung ([ppb]->[ug/m3] Station);Kanalberechnungen (Eichkorrektur);;Umrechnung ([ppb]->[ug/m3] Station);Kanalberechnungen (Eichkorrektur);Umrechnung ([ppb]->[ug/m3] Station);Kanalberechnungen (Subtraktion);Kanalberechnungen (Eichkorrektur);Umrechnung ([ppb]->[ug/m3] Station);Kanalberechnungen (Eichkorrektur);;Horizontale Verdichtung (Erster Messwert);;Kanalberechnungen (Eichkorrektur);Umrechnung ([ppb]->[ug/m3] Station);;;;
;mg/m3;ppm;%Hr;µg/m3;ppb;µg/m3;ppb;ppb;µg/m3;ppb;hPa;µg/m3;min;ppb;µg/m3;W/m2;°C;°;m/s
;min30;min30;min30;min30;min30;min30;min30;min30;min30;min30;min30;min30;min30;min30;min30;min30;min30;min30;min30
Startzeit;Berechnet;Berechnet;Final;Berechnet;Berechnet;Berechnet;Berechnet;Berechnet;Berechnet;Berechnet;Final;Berechnet;Final;Berechnet;Berechnet;Final;Final;Final;Final
26.01.2013 21:30;0.620814574;0.53327;71.92;25.94489108;20.801;72.30943883;37.813;58.614;1.668817409;0.8365;965.64;63.815744;0;1.8944;5.043827693;0.018555;-1.2;211.98;0.83077
26.01.2013 22:00;0.594620849;0.51077;71.907;19.99282049;16.029;62.03470224;32.44;48.469;5.229293716;2.6212;965.61;64.240544;0;1.6001;4.260255855;0.0091146;-0.89367;171.65;2.1965
26.01.2013 22:30;0.598625578;0.51421;75.958;13.2088071;10.59;63.31402455;33.109;43.699;4.119275776;2.0648;966.06;58.790832;0;1.4224;3.78713076;0.010525;-1.0696;207.47;0.70444
26.01.2013 23:00;0.719489248;0.61803;75.72;38.91172381;31.197;70.76239586;37.004;68.201;1.457227721;0.73044;965.99;53.917904;0;2.0181;5.37317814;0.010634;-1.1789;26.697;0.31674
26.01.2013 23:30;0.672456959;0.57763;73.794;35.66502646;28.594;70.20591934;36.713;65.307;1.564299365;0.78411;966.11;58.49064;0;2.2412;5.967180441;0.01671;-1.2542;273.74;0.35607
27.01.2013 00:00;0.746660872;0.64137;74.376;40.43092372;32.415;72.97300362;38.16;70.575;1.376769375;0.69011;966.09;57.519264;0;2.1933;5.839647002;0.0086806;-1.3187;43.656;0.51271
27.01.2013 00:30;0.697102344;0.5988;75.914;30.47505042;24.433;68.4504367;35.795;60.228;1.346405477;0.67489;965.82;57.047264;0;2.1562;5.740868493;0.013563;-1.4271;287.39;0.35293
27.01.2013 01:00;0.685483972;0.58882;75.378;37.02831505;29.687;73.54286617;38.458;68.145;1.370445225;0.68694;965.62;59.19392;0;1.9464;5.182277356;0.014323;-1.3271;278.83;0.47542
27.01.2013 01:30;0.677416304;0.58189;73.726;34.28926497;27.491;67.10227193;35.09;62.581;1.328111328;0.66572;965.43;60.074672;0;1.916;5.101337553;0.010634;-1.0938;218.18;0.53044
27.01.2013 02:00;0.650128263;0.55845;75.87;28.86479829;23.142;66.5075496;34.779;57.921;1.456788821;0.73022;965.22;62.01176;0;2.0489;5.45518294;0.0091146;-1.0031;173.98;1.7456
27.01.2013 02:30;0.580767279;0.49887;77.875;17.76141767;14.24;62.0232285;32.434;46.674;2.232005879;1.1188;965.37;53.90752;0;1.7189;4.576560084;0.012912;-1.0938;186.57;0.70187
27.01.2013 03:00;0.563514345;0.48405;77.012;14.39123856;11.538;60.32320228;31.545;43.083;2.661728855;1.3342;965.16;49.312128;0;1.8414;4.902715538;0.016927;-0.93956;177.12;1.4149
27.01.2013 03:30;0.527576554;0.45318;77.603;9.317011075;7.4698;54.083781;28.2822;35.752;7.620101586;3.8196;964.93;50.28728;0;1.5561;4.143106141;0.01888;-1.1729;166.4;1.6634
27.01.2013 04:00;0.493606202;0.424;76.322;9.532043969;7.6422;50.43245361;26.3728;34.015;12.09728034;6.0638;964.67;50.26368;0;1.5119;4.025423928;0.016385;-1.2428;169.44;2.0874
27.01.2013 04:30;0.479612932;0.41198;77.372;11.68698788;9.3699;54.33218753;28.4121;37.782;8.528425036;4.2749;964.44;49.37632;0;1.7154;4.567241356;0.017036;-1.6999;173.57;1.0389
27.01.2013 05:00;0.451742808;0.38804;77.265;6.342846719;5.0853;43.73542122;22.8707;27.956;14.97027969;7.5039;964.28;46.465024;0;1.5035;4.003058983;0.014214;-1.6729;174.17;1.0259
27.01.2013 05:30;0.455724254;0.39146;78.482;9.557987612;7.663;55.48893202;29.017;36.68;6.053428171;3.0343;964.04;45.243488;0;1.8937;5.041963948;0.008572;-1.6969;194.82;0.8507
27.01.2013 06:00;0.443279325;0.38077;78.972;5.776077885;4.6309;52.18850993;27.2911;31.922;7.121950113;3.5699;963.55;43.231824;0;2.1865;5.821542046;0.015842;-1.7333;164.23;1.3661
27.01.2013 06:30;0.421474503;0.36204;77.565;5.767222122;4.6238;44.13795836;23.0812;27.705;17.56338054;8.8037;963.05;37.200608;0;1.8563;4.942386691;0.01671;-1.8333;163.21;1.5233
27.01.2013 07:00;0.401846672;0.34518;75.631;3.299582465;2.6454;43.70080877;22.8526;25.498;16.86732508;8.4548;962.93;35.961136;0;1.8704;4.979927849;0.015734;-1.8031;181.13;0.97348
27.01.2013 07:30;0.441370093;0.37913;78.038;8.394140785;6.7299;57.91199525;30.2841;37.014;3.696136299;1.8527;962.57;38.240896;0;2.4161;6.432850554;0.47797;-1.8396;247.2;0.80368
27.01.2013 08:00;0.457645128;0.39311;78.629;18.4973191;14.83;57.1162912;29.868;44.698;3.12277333;1.5653;962.52;41.028528;0;2.8812;7.671176283;16.066;-1.924;242.23;0.63348
27.01.2013 08:30;0.462662681;0.39742;76.812;24.31468231;19.494;52.9494103;27.689;47.183;7.581398588;3.8002;962.46;47.325952;0;2.8158;7.497049208;57.036;-1.5511;212.5;0.95783
27.01.2013 09:00;0.395059587;0.33935;71.556;6.421301295;5.1482;35.3157976;18.4678;23.616;30.07462336;15.075;962.27;44.375952;0;2.0306;5.406459309;90.142;-0.98433;185.09;1.399
27.01.2013 09:30;0.394011838;0.33845;67.604;8.942699176;7.1697;40.10321674;20.9713;28.141;30.03272837;15.054;961.92;38.77048;0;2.164;5.761635942;114.65;-0.42072;174.44;1.9845
27.01.2013 10:00;0.366723797;0.31501;63.831;8.459997727;6.7827;34.81955822;18.2083;24.991;39.50299285;19.801;961.74;34.362;0;2.0304;5.40592681;165.23;-0.081222;159.48;2.3081
27.01.2013 10:30;0.360972819;0.31007;60.825;6.198410471;4.9695;27.105761;14.1745;19.144;48.39271237;24.257;961.36;26.606096;0;1.879;5.002825293;280.44;0.66772;170.25;2.3383
27.01.2013 11:00;0.350262495;0.30087;61.033;10.96518083;8.7912;32.32115075;16.9018;25.693;45.74534751;22.93;960.96;28.32512;0;1.8376;4.892598062;310.86;1.5458;174.02;2.6042
27.01.2013 11:30;0.339598739;0.29171;60.332;8.613788653;6.906;30.78213939;16.097;23.003;50.06651728;25.096;960.32;28.791456;0;1.7602;4.686521065;344.78;2.0551;173.38;2.7236
27.01.2013 12:00;0.328236483;0.28195;57.116;8.64858806;6.9339;33.4499758;17.4921;24.426;49.92886228;25.027;959.74;30.271648;0;1.7085;4.548870151;272.02;2.476;183.03;1.9904
27.01.2013 12:30;0.335151626;0.28789;53.914;7.541368224;6.0462;34.3137574;17.9438;23.99;50.91040223;25.519;959.5;38.752544;0;1.6179;4.30764824;250.51;2.9729;182.69;1.6188
27.01.2013 13:00;0.332008379;0.28519;51.876;8.057871248;6.4603;40.60500175;21.2337;27.694;47.60069741;23.86;959.09;39.20472;0;1.6521;4.398705517;170.99;3.1427;183.8;1.4576
27.01.2013 13:30;0.337875774;0.29023;46.317;8.506895852;6.8203;45.92499379;24.0157;30.836;47.43511242;23.777;958.85;36.313248;0;1.7187;4.576027585;151.25;3.9012;183.07;1.5959
27.01.2013 14:00;0.390216658;0.33519;45.01;13.21629084;10.596;49.03112717;25.64;36.236;44.34286259;22.227;958.76;31.72824;0;1.6862;4.489496546;120.86;4.1028;184.58;1.1099
27.01.2013 14:30;0.322159539;0.27673;42.756;8.513880679;6.8259;32.45176019;16.9701;23.796;61.69138164;30.923;958.55;30.882416;0;1.4204;3.781805773;118.33;4.3514;209.08;1.4343
27.01.2013 15:00;0.32210133;0.27668;43.862;3.931709324;3.1522;31.7704111;16.6138;19.766;61.62355165;30.889;958.26;28.308128;0;1.179;3.139079841;105.49;4.0123;245.56;1.2701
27.01.2013 15:30;0.321845214;0.27646;39.771;5.617921441;4.5041;35.0999;18.3549;22.859;61.38814166;30.771;957.88;29.67976;0;1.1794;3.140144838;69.984;4.8854;196.02;2.4151
27.01.2013 16:00;0.300389642;0.25803;43.811;2.194483023;1.7594;29.07178681;15.2026;16.962;64.73974148;32.451;957.91;25.53088;0;1.131;3.011280153;46.929;4.0501;264.13;1.502
27.01.2013 16:30;0.320390007;0.27521;48.299;5.814993351;4.6621;38.45214516;20.1079;24.77;53.44006209;26.787;957.8;15.473504;0;1.6475;4.386458047;20.371;3.2541;285.47;0.87158
27.01.2013 17:00;0.32913289;0.28272;45.516;3.203915279;2.5687;40.18353294;21.0133;23.582;53.44604709;26.79;957.87;26.062352;0;1.2721;3.386957986;1.4946;4.0073;237.63;2.1447
27.01.2013 17:30;0.374174456;0.32141;51.672;14.9151006;11.958;50.99887404;26.669;38.627;41.66756773;20.886;958.08;25.943408;0.23333;1.5467;4.118078702;0.0071615;3.6209;186.68;0.88881
27.01.2013 18:00;0.338970089;0.29117;56.05;7.339556611;5.8844;52.79566215;27.6086;33.493;44.38874759;22.25;958.16;27.585024;4.4;1.56;4.153489866;0.012044;3.3736;221.08;0.96716
27.01.2013 18:30;0.317002285;0.2723;59.478;2.530253644;2.0286;31.49427636;16.4694;18.498;58.7886568;29.468;958.32;25.48368;30;1.291;3.437279113;0.015734;4.0365;207.77;2.2699
27.01.2013 19:00;0.288002921;0.24739;68.816;0.830695517;0.666;24.55763397;12.842;13.508;63.85795153;32.009;958.27;24.513248;30;1.104;2.939392828;0.010742;3.9511;185.2;3.4847
27.01.2013 19:30;0.291413926;0.25032;78.233;3.007965931;2.4116;25.56808825;13.3704;15.782;62.28389661;31.22;958.2;17.158544;30;0.97088;2.584961693;0.011285;3.6477;171.36;3.7494
27.01.2013 20:00;0.287933071;0.24733;83.543;4.432247029;3.5535;25.25848843;13.2085;16.762;60.82754669;30.49;958.09;14.331264;30;0.97253;2.589354807;0.0044488;3.2129;153.2;2.8267
27.01.2013 20:30;0.293509424;0.25212;82.844;2.820498158;2.2613;25.55336361;13.3627;15.624;61.71532164;30.935;957.87;10.6649568;1.3167;1.0385;2.764999504;0.013346;3.5365;147.97;2.7506
27.01.2013 21:00;0.275639482;0.23677;83.391;2.383821731;1.9112;24.24172359;12.6768;14.588;61.09088668;30.622;957.82;10.2562992;0;1.0475;2.788961945;0.0044488;3.5968;161.38;2.6418
27.01.2013 21:30;0.306024204;0.26287;84.118;4.035109712;3.2351;27.19831586;14.2229;17.458;56.10538195;28.123;958.06;15.147824;9.15;0.92216;2.455245009;0.010634;3.2146;170.76;2.9568
27.01.2013 22:00;0.283416108;0.24345;86.623;1.181458571;0.94722;24.43482668;12.77778;13.725;57.24053689;28.692;958.02;15.68024;30;0.87428;2.32776482;0.019531;2.7938;159.42;3.4732
27.01.2013 22:30;0.310319975;0.26656;85.108;4.824270454;3.8678;29.54144535;15.4482;19.316;52.04356217;26.087;958.09;16.72808;3.9;0.82007;2.183431048;0.014648;2.7365;157.11;2.2946
27.01.2013 23:00;0.281215835;0.24156;85.243;1.209946687;0.97006;23.28775838;12.17794;13.148;58.13629184;29.141;958.36;17.246336;26.017;0.74208;1.975783179;0.01964;2.7178;165.96;2.3174
27.01.2013 23:30;0.286699055;0.24627;90.582;2.180139181;1.7479;25.99204304;13.5921;15.34;54.50539204;27.321;958.62;13.420304;30;0.62081;1.652902592;0.014431;2.2634;180.86;2.2345
28.01.2013 00:00;0.292275408;0.25106;93.081;3.306567292;2.651;28.52946124;14.919;17.57;49.5857223;24.855;958.77;17.068864;30;0.57275;1.524943154;0.010959;2.2032;179.04;2.0501
28.01.2013 00:30;0.282298509;0.24249;94.277;1.779135264;1.4264;22.78417581;11.9146;13.341;52.82360713;26.478;958.97;18.127088;30;0.52952;1.40984356;0.014431;2.2697;184.88;1.8845
28.01.2013 01:00;0.25495226;0.219;93.944;0.812821844;0.65167;16.43848855;8.59623;9.2479;58.55923181;29.353;959.13;15.823728;30;0.52081;1.386653242;0.0094401;2.4032;165.05;2.2142
28.01.2013 01:30;0.252274679;0.2167;93.65;0.759737157;0.60911;17.60490923;9.20619;9.8153;56.48243693;28.312;959.39;13.149376;30;0.60379;1.607586953;0.014323;2.5032;160.38;2.3888
28.01.2013 02:00;0.25164603;0.21616;93.73;0.440992053;0.35356;19.27290458;10.07844;10.432;52.32685215;26.229;959.81;10.956936;30;0.72526;1.931000039;0.015299;2.7096;161;2.1484
28.01.2013 02:30;0.247618017;0.2127;93.679;1.197186905;0.95983;20.57465805;10.75917;11.719;51.4749872;25.802;960.17;13.98104;30;0.67297;1.791778253;0.011285;2.8301;165.23;1.9067
28.01.2013 03:00;0.241075406;0.20708;93.306;0.106573495;0.085444;15.23245668;7.965556;8.051;58.93229679;29.54;960.6;11.896688;30;0.51721;1.377068265;0.016059;2.7209;246.95;1.1906
28.01.2013 03:30;0.229899417;0.19748;91.909;0.707974599;0.56761;15.2648394;7.98249;8.5501;58.94027679;29.544;961.07;8.9918112;30;0.45675;1.216093908;0.014648;2.5367;262.6;1.2429
28.01.2013 04:00;0.227675861;0.19557;93.098;0.486368484;0.38994;18.24852883;9.54276;9.9327;54.86848202;27.503;961.55;1.64987008;30;0.46963;1.250386824;0.012804;2.1906;274.95;0.63691
28.01.2013 04:30;0.226174087;0.19428;92.94;4.230310686;3.3916;22.47591459;11.7534;15.145;50.35978226;25.243;961.91;-1.4351408;30;0.50907;1.355395568;0.012261;2.0302;283.05;0.71932
28.01.2013 05:00;0.251424838;0.21597;93.415;1.243199454;0.99672;23.95197334;12.52528;13.522;46.85656245;23.487;962.35;3.5074544;30;0.71345;1.89955599;0.013672;1.8572;329.69;0.74522
28.01.2013 05:30;0.274323975;0.23564;93.251;6.574593306;5.2711;36.35627483;19.0119;24.283;35.05813309;17.573;962.59;9.9575232;30;0.81085;2.158882857;0.016385;1.7666;91.286;0.38366
28.01.2013 06:00;0.271821019;0.23349;93.009;12.21234667;9.7911;44.26933272;23.1499;32.941;28.54445845;14.308;963.08;10.7052656;9.4167;0.73512;1.957252224;0.012695;1.8366;303.32;0.48699
28.01.2013 06:30;0.387259677;0.33265;92.814;30.19815191;24.211;68.29362888;35.713;59.924;12.34964783;6.1903;963.47;5.7234;0;0.69217;1.842898128;0.010417;2.0795;218.64;0.47228
28.01.2013 07:00;0.414245035;0.35583;92.786;30.03600414;24.081;69.30331824;36.241;60.322;8.657701029;4.3397;964.01;8.9562224;0;0.7574;2.01657258;0.00727;2.2729;287.47;0.66416
28.01.2013 07:30;0.660535903;0.56739;92.316;59.38225659;47.609;73.65186673;38.515;86.124;9.966620458;4.9958;964.4;10.107336;5.3167;1.0003;2.663292252;0.010417;2.3206;325.98;0.57523
28.01.2013 08:00;0.496435125;0.42643;92.39;26.00351373;20.848;66.84984959;34.958;55.806;13.30784628;6.6706;964.79;9.2922864;30;0.67784;1.804744597;0.85232;2.3033;264.16;0.88475
28.01.2013 08:30;0.510102428;0.43817;92.578;54.98680463;44.085;79.35049227;41.495;85.58;6.277666159;3.1467;965.17;7.0145088;25.133;0.62458;1.662940193;6.9807;2.546;179.42;1.5284
28.01.2013 09:00;0.4601248;0.39524;92.132;31.94061683;25.608;66.36412782;34.704;60.312;15.77466364;7.9071;965.53;13.615712;0.4;0.57363;1.527286149;11.703;2.4937;180.83;1.7825
28.01.2013 09:30;0.431823935;0.37093;91.287;36.40342248;29.186;69.32626573;36.253;65.439;16.5199956;8.2807;965.86;11.539856;0;0.67229;1.789967758;19.803;2.4828;155.09;1.6198
28.01.2013 10:00;0.525504339;0.4514;91.15;55.67406173;44.636;71.48906623;37.384;82.02;11.0774364;5.5526;966.17;8.6104352;0;0.62619;1.667226807;57.417;2.8699;171.65;1.1974
28.01.2013 10:30;0.461649857;0.39655;90.113;31.11740506;24.948;62.89714523;32.891;57.839;15.74513764;7.8923;966.56;11.31896;0;0.74531;1.984383033;91.388;2.9667;170.57;1.796
28.01.2013 11:00;0.462848948;0.39758;90.627;76.28304377;61.159;70.0529361;36.633;97.792;12.8310413;6.4316;967.15;11.353888;0;0.52752;1.404518573;69.942;3.1063;179.78;1.8993
28.01.2013 11:30;0.438634304;0.37678;89.735;74.15766064;59.455;60.77641512;31.782;91.237;18.15649401;9.101;967.47;10.518448;0;0.52066;1.386253868;76.884;3.2699;178.01;1.6156
28.01.2013 12:00;0.481394105;0.41351;89.161;36.2288018;29.046;60.69036205;31.737;60.783;16.83221308;8.4372;967.64;18.699152;0;0.57096;1.520177291;76.542;3.3762;178.56;1.4598
28.01.2013 12:30;0.459437943;0.39465;88.47;26.22802604;21.028;53.30700862;27.876;48.904;22.54948377;11.303;967.7;25.930192;0;0.6711;1.78679939;164.24;3.719;172.79;1.7494
28.01.2013 13:00;0.431078869;0.37029;88.068;34.43769255;27.61;60.61578272;31.698;59.308;19.48995194;9.7694;967.89;16.93104;0;0.62405;1.661529071;146.91;3.9968;189.04;1.6009
28.01.2013 13:30;0.458844218;0.39414;87.566;33.52342856;26.877;59.42633806;31.076;57.953;21.63577382;10.845;968.16;15.303584;0;0.66547;1.771809552;200.27;4.0728;174.15;1.5437
28.01.2013 14:00;0.413127436;0.35487;84.826;43.1699738;34.611;55.9344957;29.25;63.861;26.12053358;13.093;968.26;11.877808;0;0.70731;1.88320828;268.77;4.4492;190.8;1.1761
28.01.2013 14:30;0.388773092;0.33395;81.74;19.50762446;15.64;40.26518774;21.056;36.696;37.29851797;18.696;968.54;14.822144;0;0.81739;2.176295565;308.41;4.8299;234.25;1.1376
28.01.2013 15:00;0.42989142;0.36927;80.981;21.48208543;17.223;47.61603224;24.9;42.123;30.67511833;15.376;968.92;19.572352;0;0.79149;2.107336983;238.96;5.21;204.91;1.4702
28.01.2013 15:30;0.480672323;0.41289;80.859;28.95959238;23.218;60.1396224;31.449;54.667;23.40134873;11.73;968.95;20.978912;0;0.83296;2.217750589;164.05;5.1363;178.58;1.4183
28.01.2013 16:00;0.473279871;0.40654;81.135;30.48877061;24.444;62.39994971;32.631;57.075;21.51806883;10.786;969.28;26.3616;0;0.86683;2.307929244;101.44;5.1238;191.26;1.4597
28.01.2013 16:30;0.442429484;0.38004;82.652;28.5205461;22.866;54.10825832;28.295;51.161;27.37738351;13.723;969.53;33.230144;0;0.6494;1.729023281;41.765;4.5542;178.57;2.5114
28.01.2013 17:00;0.678138087;0.58251;83.78;46.10110663;36.961;72.45094833;37.887;74.848;12.9537338;6.4931;969.66;23.928912;0;0.59853;1.593582237;5.0821;4.2937;175.15;1.9246
28.01.2013 17:30;0.546319619;0.46928;85.936;45.13944561;36.19;80.21675985;41.948;78.138;4.750693242;2.3813;969.84;21.702016;0;0.56901;1.514985429;0.019206;4.0573;178.81;1.9051
28.01.2013 18:00;0.555621302;0.47727;86.809;36.48823824;29.254;81.70069724;42.724;71.978;2.541629862;1.274;970.27;24.683168;0;0.61441;1.635862634;0.016602;3.9301;172.14;1.8867
28.01.2013 18:30;0.728325265;0.62562;87.118;58.45926157;46.869;84.98218765;44.44;91.309;1.621815212;0.81294;970.5;23.242624;0;0.74634;1.987125402;0.012044;3.7937;162.96;1.6913
28.01.2013 19:00;0.634039495;0.54463;89.264;41.83163103;33.538;78.54733028;41.075;74.613;3.470501811;1.7396;970.58;24.212112;0;0.95777;2.550056403;0.013129;3.4574;160.38;1.8583
28.01.2013 19:30;0.583945451;0.5016;89.476;22.33647947;17.908;73.60023489;38.488;56.396;2.502527864;1.2544;970.8;18.462208;0;0.90265;2.403299761;0.010742;3.3;157.69;2.5773
28.01.2013 20:00;0.546994835;0.46986;88.758;19.27188655;15.451;62.23931732;32.547;47.998;8.528425036;4.2749;970.72;16.198496;0;0.83294;2.217697339;0.013346;3.3366;164.54;2.3043
28.01.2013 20:30;0.483058862;0.41494;88.978;21.57937409;17.301;66.09067028;34.561;51.862;7.978603066;3.9993;970.82;15.421584;0;0.7639;2.033878787;0.012261;3.2968;171.79;1.704
28.01.2013 21:00;0.581943086;0.49988;90.553;20.4418451;16.389;64.32180162;33.636;50.025;4.552789252;2.2821;971;22.44872;0;0.78405;2.087528032;0.010742;3.1936;163.52;1.9039
28.01.2013 21:30;0.488088057;0.41926;90.459;13.28988099;10.655;63.7041318;33.313;43.968;4.978921229;2.4957;970.66;24.74264;0;0.81944;2.181753677;0.012044;3.0906;168.22;2.3529
28.01.2013 22:00;0.476492968;0.4093;91.186;12.83087806;10.287;59.38426767;31.054;41.341;6.181906164;3.0987;970.48;22.229712;0;0.73234;1.949850493;0.011719;2.7968;162.04;2.1071
28.01.2013 22:30;0.476248494;0.40909;91.137;9.5768217;7.6781;51.79228335;27.0839;34.762;9.74697097;4.8857;970.33;23.498448;0;0.68612;1.826790043;0.012044;2.8064;163.56;2.5854
28.01.2013 23:00;0.387585644;0.33293;85.116;2.705996884;2.1695;36.56394957;19.1205;21.29;25.90706859;12.986;970.08;19.176816;0;0.67942;1.808951336;0.013455;3.2447;188.48;2.4497
28.01.2013 23:30;0.352311427;0.30263;77.685;2.089585886;1.6753;27.71998869;14.4957;16.171;37.38629797;18.74;970.25;15.672688;0;0.6844;1.822210554;0.014757;4.0143;188.9;2.3443
29.01.2013 00:00;0.318457492;0.27355;77.567;0.449161806;0.36011;19.45160812;10.17189;10.532;46.08449749;23.1;970.74;15.617936;0;0.61997;1.650666097;0.014431;3.8762;230.48;2.3229
29.01.2013 00:30;0.2919378;0.25077;78.236;0.387146519;0.31039;18.00289512;9.41431;9.7247;47.32738243;23.723;971;15.638704;0;0.64952;1.729342781;0.013238;3.6382;252.75;1.4422
29.01.2013 01:00;0.280005103;0.24052;79.755;1.637318327;1.3127;20.77569715;10.8643;12.177;44.97926755;22.546;970.9;14.581424;0;0.65335;1.739540131;0.0094401;3.3475;222.51;2.1973
29.01.2013 01:30;0.263764993;0.22657;70.013;0.881135948;0.70644;15.21926952;7.95866;8.6651;51.34331721;25.736;970.73;12.377184;0;0.64887;1.72761216;0.010091;4.4302;205.59;3.1534
29.01.2013 02:00;0.253986003;0.21817;69.029;0.885501465;0.70994;13.93860861;7.28896;7.9989;52.41862215;26.275;970.76;13.385376;0;0.64222;1.709906578;0.014865;4.4999;202.73;2.9948
29.01.2013 02:30;0.241913606;0.2078;68.513;0.510416246;0.40922;12.80618845;6.69678;7.106;54.20015705;27.168;970.68;9.775048;0;0.63714;1.696381111;0.01378;4.3903;213.41;2.0738
29.01.2013 03:00;0.234509513;0.20144;67.988;1.148268169;0.92061;13.60707481;7.11559;8.0362;54.72683702;27.432;970.6;12.266736;0;0.62902;1.674761664;0.0095486;4.3761;208.79;2.0276
29.01.2013 03:30;0.232088048;0.19936;68.24;0.710743584;0.56983;14.03309488;7.33837;7.9082;53.2664971;26.7;970.54;10.2084384;0;0.68162;1.814808822;0.007704;4.3397;196.18;2.2555
29.01.2013 04:00;0.215405556;0.18503;65.26;0.771860821;0.61883;10.93269837;5.71707;6.3359;58.08043184;29.113;970.81;11.859872;0;0.65679;1.748699108;0.0094401;4.6698;218.73;2.6246
29.01.2013 04:30;0.210900235;0.18116;62.745;0.803803933;0.64444;10.59382138;5.53986;6.1843;58.8644668;29.506;970.82;3.888264;0;0.65495;1.74380012;0.0095486;4.7397;227.35;3.5069
29.01.2013 05:00;0.204462399;0.17563;59.87;0.832217212;0.66722;10.93271749;5.71708;6.3843;60.56620171;30.359;970.78;7.9237696;0;0.66769;1.777720287;0.0091146;5.0397;218.95;3.4666
29.01.2013 05:30;0.197279498;0.16946;56.546;1.784249156;1.4305;11.17982367;5.8463;7.2768;63.31930156;31.739;970.5;10.7759712;0;0.67103;1.786613016;0.011176;5.4127;222.73;4.5051
29.01.2013 06:00;0.200725428;0.17242;54.192;1.703299998;1.3656;12.93320278;6.7632;8.1288;63.55471154;31.857;970.48;10.1585008;0;0.71448;1.902298359;0.010525;5.6365;228.95;4.1479
29.01.2013 06:30;0.215324064;0.18496;55.442;2.251234744;1.8049;17.1285768;8.9571;10.762;59.26745678;29.708;970.24;18.418784;0;0.65206;1.736105514;0.015625;5.6333;240.67;4.4412
29.01.2013 07:00;0.250179181;0.2149;55.14;7.38857513;5.9237;30.41937789;15.9073;21.831;47.51291742;23.816;969.73;20.28696;0;0.73727;1.962976585;0.020182;5.7652;232.94;3.203
29.01.2013 07:30;0.343102877;0.29472;69.509;35.85461463;28.746;65.65466806;34.333;63.079;13.73238225;6.8834;969.71;23.470128;0;0.9426;2.509666377;0.34831;4.5238;175.32;1.832
29.01.2013 08:00;0.359762086;0.30903;69.744;15.58489563;12.495;57.80280347;30.227;42.722;18.16587051;9.1057;970.09;37.126032;0;0.77294;2.057947729;8.3822;4.4224;226.17;2.2854
29.01.2013 08:30;0.291390642;0.2503;59.237;6.470694002;5.1878;35.1578424;18.3852;23.573;41.39824275;20.751;970.22;36.81168;0;0.7249;1.930041541;28.115;5.2888;241.16;4.1968
29.01.2013 09:00;0.265825567;0.22834;57.171;3.788270909;3.0372;22.157327;11.5868;14.624;53.49791709;26.816;970.15;29.562704;0;0.64898;1.727905034;28.382;5.8428;240.88;4.8925
29.01.2013 09:30;0.254754352;0.21883;56.351;8.814103518;7.0666;27.92785467;14.6044;21.671;51.4989272;25.814;969.74;27.94752;0.05;0.71441;1.902111984;72.029;6.2825;241.36;4.7756
29.01.2013 10:00;0.259760264;0.22313;55.59;5.769591974;4.6257;23.97495907;12.5373;17.163;56.31485694;28.228;969.82;24.389584;0;0.71203;1.895775249;76.264;6.6032;238.87;4.7091
